Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,63.54999923706055,65.44999694824219,63.54999923706055,64.9749984741211,54.09995651245117,107294.0
2002-07-02,65.0,66.9749984741211,65.0,66.19999694824219,55.11991882324219,224240.0
2002-07-03,66.44999694824219,66.9000015258789,64.55000305175781,64.94999694824219,54.07912826538086,97578.0
2002-07-04,65.4000015258789,66.25,64.82499694824219,65.07499694824219,54.1832160949707,99150.0
2002-07-05,65.5,66.2249984741211,64.55000305175781,65.42500305175781,54.474639892578125,219024.0
2002-07-08,66.25,69.5,65.57499694824219,68.05000305175781,56.66029357910156,619238.0
2002-07-09,69.19999694824219,69.4749984741211,66.42500305175781,66.9000015258789,55.7027702331543,267182.0
2002-07-10,67.2249984741211,67.2249984741211,65.0250015258789,65.1500015258789,54.24566650390625,95100.0
2002-07-11,65.0,65.19999694824219,63.900001525878906,64.5250015258789,53.72527313232422,197056.0
2002-07-12,65.05000305175781,66.125,63.150001525878906,64.0250015258789,53.3089599609375,137764.0
2002-07-15,64.1500015258789,64.1500015258789,61.29999923706055,62.25,51.8310432434082,157412.0
2002-07-16,63.25,63.25,61.5,62.375,51.93512725830078,73214.0
2002-07-17,62.5,62.5,59.849998474121094,60.875,50.686187744140625,131692.0
2002-07-18,61.70000076293945,64.80000305175781,61.25,64.17500305175781,53.43385696411133,174322.0
2002-07-19,64.69999694824219,65.94999694824219,62.75,65.3499984741211,54.41218566894531,293544.0
2002-07-22,62.79999923706055,64.25,62.5,63.79999923706055,53.12161636352539,159256.0
2002-07-23,62.525001525878906,64.44999694824219,62.525001525878906,64.0999984741211,53.37141036987305,87750.0
2002-07-24,63.650001525878906,64.0,61.75,62.32500076293945,51.893497467041016,78882.0
2002-07-25,63.5,64.19999694824219,62.5,63.375,52.76774597167969,120256.0
2002-07-26,63.5,63.5,59.25,59.57500076293945,49.60376739501953,152200.0
2002-07-29,52.525001525878906,60.125,52.525001525878906,54.95000076293945,45.75286865234375,179162.0
2002-07-30,62.54999923706055,62.54999923706055,54.75,56.025001525878906,46.647945404052734,171770.0
2002-07-31,55.099998474121094,55.099998474121094,50.75,51.0,42.463985443115234,315748.0
2002-08-01,52.474998474121094,52.5,49.0,49.625,41.31913375854492,394458.0
2002-08-02,52.5,52.5,47.29999923706055,47.599998474121094,39.63304901123047,178858.0
2002-08-05,48.900001525878906,49.0,47.75,48.099998474121094,40.049373626708984,206692.0
2002-08-06,48.275001525878906,49.0,45.599998474121094,46.95000076293945,39.09184265136719,450892.0
2002-08-07,48.375,51.20000076293945,47.849998474121094,49.95000076293945,41.58973693847656,634818.0
2002-08-08,50.5,52.04999923706055,48.349998474121094,48.849998474121094,40.67384338378906,456654.0
2002-08-09,49.04999923706055,50.32500076293945,48.5,49.32500076293945,41.06934356689453,239952.0
2002-08-12,49.95000076293945,50.70000076293945,49.125,49.67499923706055,41.36077117919922,163646.0
2002-08-13,50.25,50.79999923706055,49.775001525878906,50.099998474121094,41.71463394165039,101280.0
2002-08-14,49.92499923706055,50.5,49.525001525878906,50.20000076293945,41.79788589477539,110996.0
2002-08-15,50.20000076293945,50.20000076293945,50.20000076293945,50.20000076293945,41.79788589477539,0.0
2002-08-16,52.95000076293945,52.95000076293945,50.04999923706055,50.17499923706055,41.77707290649414,110180.0
2002-08-19,50.474998474121094,50.5,49.849998474121094,50.025001525878906,41.65217971801758,87556.0
2002-08-20,50.5,50.75,50.224998474121094,50.42499923706055,41.9852409362793,97342.0
2002-08-21,50.70000076293945,50.79999923706055,49.82500076293945,49.974998474121094,41.61054992675781,115268.0
2002-08-22,50.70000076293945,50.70000076293945,49.0,49.32500076293945,41.06934356689453,60410.0
2002-08-23,49.025001525878906,49.224998474121094,48.25,48.45000076293945,40.34079360961914,83316.0
2002-08-26,48.5,52.92499923706055,48.5,49.775001525878906,41.44402313232422,272426.0
2002-08-27,50.67499923706055,50.67499923706055,48.25,48.525001525878906,40.40324020385742,115742.0
2002-08-28,48.650001525878906,48.95000076293945,47.875,48.400001525878906,40.299171447753906,124822.0
2002-08-29,48.849998474121094,49.95000076293945,47.75,48.07500076293945,40.028564453125,131684.0
2002-08-30,48.875,48.875,48.0,48.32500076293945,40.236717224121094,151302.0
2002-09-02,48.224998474121094,50.95000076293945,48.224998474121094,49.099998474121094,41.967552185058594,367026.0
2002-09-03,49.375,49.375,48.125,48.29999923706055,41.28376388549805,101302.0
2002-09-04,48.04999923706055,48.75,47.29999923706055,47.849998474121094,40.899131774902344,105816.0
2002-09-05,48.5,49.099998474121094,48.125,48.349998474121094,41.326499938964844,152176.0
2002-09-06,49.0,49.0,47.25,47.474998474121094,40.57860565185547,118270.0
2002-09-09,48.70000076293945,48.70000076293945,46.54999923706055,46.70000076293945,39.91618728637695,55628.0
2002-09-10,46.70000076293945,46.70000076293945,46.70000076293945,46.70000076293945,39.91618728637695,0.0
2002-09-11,47.25,47.70000076293945,47.099998474121094,47.224998474121094,40.36492156982422,100552.0
2002-09-12,47.29999923706055,47.75,46.75,47.54999923706055,40.6427116394043,87496.0
2002-09-13,47.95000076293945,48.5,47.125,47.54999923706055,40.6427116394043,93418.0
2002-09-16,47.20000076293945,47.875,47.20000076293945,47.54999923706055,40.6427116394043,110190.0
2002-09-17,48.0,52.92499923706055,48.0,51.099998474121094,43.677024841308594,1435920.0
2002-09-18,51.125,53.67499923706055,50.375,51.82500076293945,44.29670715332031,2195964.0
2002-09-19,52.45000076293945,52.92499923706055,49.54999923706055,49.92499923706055,42.67271041870117,1080386.0
2002-09-20,49.5,51.525001525878906,48.75,50.724998474121094,43.35649108886719,757652.0
2002-09-23,51.45000076293945,52.29999923706055,50.54999923706055,50.875,43.484710693359375,542178.0
2002-09-24,50.5,50.5,49.25,49.57500076293945,42.37355041503906,253932.0
2002-09-25,49.29999923706055,51.45000076293945,48.54999923706055,50.95000076293945,43.54882049560547,537694.0
2002-09-26,51.95000076293945,51.974998474121094,50.5,50.724998474121094,43.35649108886719,273202.0
2002-09-27,50.75,51.849998474121094,49.900001525878906,51.07500076293945,43.655662536621094,384266.0
2002-09-30,50.04999923706055,51.17499923706055,49.54999923706055,49.849998474121094,42.608604431152344,231938.0
2002-10-01,49.5,50.224998474121094,48.07500076293945,49.17499923706055,42.03166198730469,203808.0
2002-10-02,49.17499923706055,49.17499923706055,49.17499923706055,49.17499923706055,42.03166198730469,0.0
2002-10-03,49.0,49.775001525878906,48.95000076293945,49.25,42.095767974853516,167462.0
2002-10-04,49.0,49.625,48.54999923706055,49.0,41.882080078125,132824.0
2002-10-07,49.25,49.974998474121094,48.5,49.67499923706055,42.45903396606445,102140.0
2002-10-08,50.0,50.349998474121094,49.54999923706055,49.974998474121094,42.71544647216797,119136.0
2002-10-09,50.25,50.67499923706055,49.375,49.42499923706055,42.245338439941406,102938.0
2002-10-10,49.474998474121094,49.599998474121094,48.25,49.275001525878906,42.11713790893555,72740.0
2002-10-11,49.54999923706055,50.150001525878906,49.375,49.474998474121094,42.28807830810547,67306.0
2002-10-14,49.5,50.0,49.375,49.82500076293945,42.58723831176758,79978.0
2002-10-15,49.82500076293945,49.82500076293945,49.82500076293945,49.82500076293945,42.58723831176758,0.0
2002-10-16,50.625,50.625,48.79999923706055,49.32500076293945,42.159873962402344,98804.0
2002-10-17,49.125,49.5,49.0,49.29999923706055,42.13850402832031,35772.0
2002-10-18,49.25,50.099998474121094,49.25,49.900001525878906,42.65134811401367,81366.0
2002-10-21,50.474998474121094,50.474998474121094,49.0,49.224998474121094,42.07439041137695,133384.0
2002-10-22,49.625,49.724998474121094,49.0,49.5,42.3094482421875,77870.0
2002-10-23,50.0,50.0,49.099998474121094,49.42499923706055,42.245338439941406,38300.0
2002-10-24,49.82500076293945,49.82500076293945,49.5,49.525001525878906,42.33081817626953,69972.0
2002-10-25,49.5,49.67499923706055,48.54999923706055,49.275001525878906,42.11713790893555,86344.0
2002-10-28,49.5,49.92499923706055,48.92499923706055,49.29999923706055,42.13850402832031,72538.0
2002-10-29,49.724998474121094,50.0,49.275001525878906,49.875,42.62997055053711,48496.0
2002-10-30,50.0,51.95000076293945,49.650001525878906,49.849998474121094,42.608604431152344,315510.0
2002-10-31,50.375,50.375,49.275001525878906,49.42499923706055,42.245338439941406,119136.0
2002-11-01,49.900001525878906,49.900001525878906,49.04999923706055,49.54999923706055,42.3521842956543,56124.0
2002-11-04,50.5,50.5,49.349998474121094,49.79999923706055,42.565860748291016,34552.0
2002-11-05,50.349998474121094,50.45000076293945,49.349998474121094,49.525001525878906,42.33081817626953,50606.0
2002-11-06,49.525001525878906,49.525001525878906,49.525001525878906,49.525001525878906,42.33081817626953,0.0
2002-11-07,50.0,50.0,49.25,49.724998474121094,42.501766204833984,87402.0
2002-11-08,49.07500076293945,50.0,49.07500076293945,49.57500076293945,42.37355041503906,69250.0
