Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,15.859429359436035,15.944528579711914,15.754988670349121,15.917451858520508,10.477989196777344,48051995.0
1996-01-02,15.878769874572754,15.956132888793945,15.67762565612793,15.793670654296875,10.39650821685791,77875009.0
1996-01-03,16.052837371826172,16.783918380737305,15.878769874572754,15.913583755493164,10.475444793701172,96602936.0
1996-01-04,15.762725830078125,15.81301212310791,15.553845405578613,15.766593933105469,10.37868595123291,100099436.0
1996-01-05,15.704703330993652,15.704703330993652,15.522899627685547,15.658285140991211,10.307388305664062,76935930.0
1996-01-08,15.627340316772461,15.638944625854492,14.876917839050293,15.031644821166992,9.894892692565918,86288584.0
1996-01-09,14.586807250976562,14.85370922088623,14.099418640136719,14.598410606384277,9.60970401763916,179415702.0
1996-01-10,14.31216812133789,14.656434059143066,14.157442092895508,14.223199844360352,9.362716674804688,127653926.0
1996-01-11,14.080079078674316,14.737665176391602,14.060737609863281,14.668038368225098,9.65554141998291,189051436.0
1996-01-12,14.776346206665039,14.88852310180664,14.416607856750488,14.513312339782715,9.55368709564209,172918416.0
1996-01-15,14.470762252807617,14.544257164001465,14.28122329711914,14.362454414367676,9.45438289642334,92291448.0
1996-01-16,14.31216812133789,14.466894149780273,14.26574993133545,14.389531135559082,9.472204208374023,100259719.0
1996-01-17,14.31216812133789,14.33150863647461,13.697132110595703,13.817044258117676,9.095355987548828,138279150.0
1996-01-18,13.465042114257812,13.685526847839355,13.290974617004395,13.434097290039062,8.843270301818848,174217485.0
1996-01-19,13.24842643737793,13.414755821228027,13.109171867370605,13.198140144348145,8.687947273254395,149773006.0
1996-01-22,13.240689277648926,13.596559524536133,13.229084968566895,13.422492980957031,8.835633277893066,156270292.0
1996-01-23,13.468910217285156,13.526932716369629,12.146001815795898,12.853874206542969,8.461325645446777,163795200.0
1996-01-24,12.741698265075684,12.819061279296875,12.22336483001709,12.412904739379883,8.171051025390625,162072156.0
1996-01-25,12.38582706451416,12.439982414245605,11.817209243774414,11.890704154968262,7.827302932739258,166534879.0
1996-01-26,11.890704154968262,11.890704154968262,11.890704154968262,11.890704154968262,7.827302932739258,0.0
1996-01-29,11.836549758911133,12.938973426818848,11.763054847717285,12.826796531677246,8.443502426147461,301314299.0
1996-01-30,13.229084968566895,14.621620178222656,13.035676956176758,13.979507446289062,9.202299118041992,490083300.0
1996-01-31,13.847990036010742,14.370189666748047,13.325789451599121,13.673922538757324,9.001140594482422,337615209.0
1996-02-01,13.53853702545166,14.31216812133789,13.499855995178223,14.223199844360352,9.362716674804688,295555091.0
1996-02-02,14.602278709411621,15.936792373657227,14.602278709411621,15.766593933105469,10.37868595123291,377841766.0
1996-02-05,16.633060455322266,17.422163009643555,16.13406753540039,17.077898025512695,11.241878509521484,564175497.0
1996-02-06,17.48792266845703,17.793506622314453,15.286943435668945,15.64668083190918,10.299750328063965,573328443.0
1996-02-07,14.7802152633667,16.09151840209961,14.62548828125,15.936792373657227,10.490723609924316,413246254.0
1996-02-08,16.099254608154297,17.611703872680664,15.936792373657227,17.329328536987305,11.407386779785156,379193186.0
1996-02-09,17.948232650756836,18.72186279296875,17.337064743041992,18.33504867553711,12.069424629211426,458934072.0
1996-02-12,17.870868682861328,18.180322647094727,16.94251251220703,17.186206817626953,11.313175201416016,448392867.0
1996-02-13,17.019874572753906,18.888193130493164,16.872886657714844,18.219003677368164,11.993036270141602,470284449.0
1996-02-14,18.683181762695312,18.950084686279297,18.091354370117188,18.230607986450195,12.000673294067383,287264960.0
1996-02-15,17.793506622314453,18.373729705810547,17.63878059387207,17.94049644470215,11.809700965881348,322651352.0
1996-02-16,17.63878059387207,17.812847137451172,17.48792266845703,17.623306274414062,11.600906372070312,228740914.0
1996-02-19,17.948232650756836,18.19579315185547,17.696802139282227,17.80124282836914,11.718037605285645,239163846.0
1996-02-20,17.793506622314453,17.867000579833984,16.633060455322266,16.86128044128418,11.099287033081055,294959199.0
1996-02-21,16.86128044128418,16.86128044128418,16.86128044128418,16.86128044128418,11.099287033081055,0.0
1996-02-22,17.251964569091797,17.870868682861328,17.101106643676758,17.750957489013672,11.68493366241455,283157057.0
1996-02-23,17.716142654418945,17.754825592041016,17.267436981201172,17.561416625976562,11.560163497924805,252022694.0
1996-02-26,17.754825592041016,18.122299194335938,17.48792266845703,17.600099563598633,11.585628509521484,251499188.0
1996-02-27,17.70067024230957,17.793506622314453,17.101106643676758,17.398954391479492,11.45322036743164,250359756.0
1996-02-28,17.735483169555664,17.93276023864746,17.445371627807617,17.484054565429688,11.509238243103027,197441744.0
1996-02-29,17.329328536987305,17.391218185424805,16.28492546081543,16.389366149902344,10.7886381149292,322080020.0
1996-03-01,16.51701545715332,16.72589683532715,16.13406753540039,16.482202529907227,10.849749565124512,333743853.0
1996-03-04,16.555696487426758,16.633060455322266,16.12246322631836,16.312002182006836,10.737710952758789,310777470.0
1996-03-05,16.312002182006836,16.312002182006836,16.312002182006836,16.312002182006836,10.737710952758789,0.0
1996-03-06,16.594379425048828,17.00440216064453,16.447389602661133,16.89222526550293,11.119657516479492,250989255.0
1996-03-07,17.128183364868164,17.4260311126709,16.96185302734375,17.04308319091797,11.218961715698242,394310217.0
1996-03-08,16.826467514038086,17.019874572753906,16.613719940185547,16.954116821289062,11.16039752960205,298510635.0
1996-03-11,16.71042251586914,17.058557510375977,16.644664764404297,17.008270263671875,11.19604778289795,291248773.0
1996-03-12,16.98119354248047,18.412410736083984,16.903831481933594,17.882474899291992,11.771509170532227,370589598.0
1996-03-13,17.40669059753418,17.65812110900879,17.193941116333008,17.57689094543457,11.570351600646973,266615573.0
1996-03-14,17.561416625976562,17.747087478637695,17.445371627807617,17.573020935058594,11.567803382873535,275797603.0
1996-03-15,17.480186462402344,17.534339904785156,16.865148544311523,16.996667861938477,11.188406944274902,287257851.0
1996-03-18,16.822599411010742,16.865148544311523,16.161144256591797,16.22303581237793,10.67914867401123,307967990.0
1996-03-19,16.168882369995117,16.462860107421875,14.892391204833984,15.225051879882812,10.02220344543457,478710303.0
1996-03-20,15.225051879882812,15.225051879882812,15.225051879882812,15.225051879882812,10.02220344543457,0.0
1996-03-21,15.859429359436035,16.48607063293457,15.859429359436035,16.315872192382812,10.740262031555176,309417002.0
1996-03-22,16.010286331176758,16.010286331176758,15.356569290161133,15.654417037963867,10.304842948913574,311431529.0
1996-03-25,15.855561256408691,15.944528579711914,15.337228775024414,15.5615816116333,10.243733406066895,210982442.0
1996-03-26,15.472614288330078,15.782066345214844,14.969754219055176,15.461009979248047,10.177525520324707,245693447.0
1996-03-27,16.014156341552734,16.24237632751465,15.940661430358887,16.010286331176758,10.539102554321289,174091456.0
1996-03-28,16.052837371826172,16.300399780273438,15.998682975769043,16.219167709350586,10.676603317260742,165867248.0
1996-03-29,16.199827194213867,16.30426788330078,15.952264785766602,16.00255012512207,10.534008979797363,150429650.0
1996-04-01,16.07217788696289,16.207563400268555,15.936792373657227,16.15340805053711,10.63331127166748,114225685.0
1996-04-02,16.188222885131836,16.400970458984375,16.033496856689453,16.195959091186523,10.661325454711914,169566688.0
1996-04-03,16.5595645904541,16.74136734008789,16.29266357421875,16.331344604492188,10.750446319580078,137080258.0
1996-04-04,16.168882369995117,16.19209098815918,15.967738151550293,16.137935638427734,10.62313175201416,111609450.0
1996-04-05,16.137935638427734,16.137935638427734,16.137935638427734,16.137935638427734,10.62313175201416,0.0
1996-04-08,16.34294891357422,16.493806838989258,16.238508224487305,16.408706665039062,10.801369667053223,105272447.0
1996-04-09,16.613719940185547,16.803258895874023,16.34294891357422,16.42804718017578,10.81410026550293,147764942.0
1996-04-10,16.633060455322266,16.706554412841797,16.35455322265625,16.420312881469727,10.809011459350586,131575048.0
1996-04-11,16.265586853027344,16.362289428710938,16.157276153564453,16.250112533569336,10.696969985961914,99907484.0
1996-04-12,16.250112533569336,16.826467514038086,16.176618576049805,16.694950103759766,10.989794731140137,157421358.0
1996-04-15,17.019874572753906,17.464712142944336,16.985061645507812,17.12431526184082,11.272431373596191,219956361.0
1996-04-16,17.174602508544922,17.38735008239746,17.019874572753906,17.162996292114258,11.297894477844238,179494551.0
1996-04-17,17.63878059387207,18.0836181640625,17.472448348999023,17.89407730102539,11.779145240783691,189218828.0
1996-04-18,18.451091766357422,18.97329330444336,18.30797004699707,18.876588821411133,12.42590618133545,316699546.0
1996-04-19,19.031314849853516,19.37944984436035,18.84177589416504,18.996501922607422,12.504842758178711,303633881.0
1996-04-22,19.18604278564453,19.22472381591797,18.29636573791504,18.393070220947266,12.107616424560547,266680850.0
1996-04-23,18.222871780395508,18.47043228149414,17.986913681030273,18.269289016723633,12.02613639831543,263173363.0
1996-04-24,19.11641502380371,19.967409133911133,19.04678726196289,19.750791549682617,13.00136661529541,246856146.0
1996-04-25,19.882308959960938,20.30780601501465,18.412410736083984,18.745071411132812,12.339330673217773,286231521.0
1996-04-26,18.72186279296875,19.143491744995117,18.2576847076416,18.91140365600586,12.448821067810059,291913819.0
1996-04-29,18.72186279296875,18.818567276000977,18.393070220947266,18.756675720214844,12.346968650817871,194330440.0
1996-04-30,18.72186279296875,19.340768814086914,18.605817794799805,18.9268741607666,12.459005355834961,198150092.0
1996-05-01,20.65593910217285,20.880292892456055,20.443191528320312,20.58244514465332,13.548820495605469,228659480.0
1996-05-02,20.423851013183594,20.70235824584961,20.114397048950195,20.597917556762695,13.559001922607422,233965629.0
1996-05-03,20.41998291015625,20.539894104003906,20.03703498840332,20.129871368408203,13.25090217590332,227763058.0
1996-05-06,19.65022087097168,19.758527755737305,18.899797439575195,19.000370025634766,12.50738525390625,272775489.0
1996-05-07,18.97329330444336,19.375581741333008,18.899797439575195,19.232458114624023,12.660165786743164,253182808.0
1996-05-08,18.876588821411133,19.61153793334961,18.644500732421875,19.33690071105957,12.728912353515625,362581901.0
1996-05-09,18.97329330444336,19.371713638305664,18.76054573059082,18.8649845123291,12.418267250061035,281236890.0
1996-05-10,18.412410736083984,18.77214813232422,18.300233840942383,18.667709350585938,12.28840446472168,279802097.0
1996-05-13,18.915271759033203,19.17830467224121,18.806961059570312,19.0622615814209,12.548128128051758,183848049.0
1996-05-14,19.031314849853516,19.719846725463867,18.934612274169922,19.59219741821289,12.896968841552734,300443728.0
1996-05-15,19.282745361328125,19.804946899414062,18.880456924438477,19.634746551513672,12.92497444152832,423307256.0
1996-05-16,19.86296844482422,20.153079986572266,19.615407943725586,19.746923446655273,12.998820304870605,317762715.0
1996-05-17,19.340768814086914,19.572856903076172,19.24793243408203,19.356239318847656,12.741645812988281,260880925.0
1996-05-20,19.108678817749023,19.139623641967773,18.69091796875,18.748939514160156,12.341877937316895,150502036.0
1996-05-21,18.636764526367188,18.876588821411133,18.52845573425293,18.683181762695312,12.298590660095215,210555235.0
1996-05-22,18.876588821411133,18.969425201416016,18.725730895996094,18.783754348754883,12.36479377746582,147373929.0
1996-05-23,18.65997314453125,18.737335205078125,18.536191940307617,18.629026412963867,12.262941360473633,135998347.0
1996-05-24,18.806961059570312,18.861116409301758,18.706390380859375,18.8030948638916,12.891667366027832,109273710.0
1996-05-27,18.644500732421875,18.644500732421875,18.219003677368164,18.249948501586914,12.51242446899414,178076562.0
1996-05-28,17.870868682861328,17.870868682861328,17.449241638183594,17.65812110900879,12.106656074523926,251769989.0
1996-05-29,18.029464721679688,18.915271759033203,18.029464721679688,18.663841247558594,12.796195030212402,237508017.0
1996-05-30,18.799226760864258,18.85338020324707,18.203529357910156,18.323442459106445,12.562808990478516,243719637.0
1996-05-31,18.586477279663086,18.605817794799805,18.26542091369629,18.43948745727539,12.642373085021973,205805553.0
1996-06-03,18.799226760864258,19.069997787475586,18.683181762695312,19.00423812866211,13.029573440551758,225656109.0
1996-06-04,19.33690071105957,19.452943801879883,18.393070220947266,18.73346710205078,12.843929290771484,331911584.0
1996-06-05,18.95395278930664,18.95395278930664,18.447223663330078,18.613555908203125,12.761717796325684,154048948.0
1996-06-06,18.87272071838379,19.263404846191406,18.799226760864258,18.919139862060547,12.971229553222656,152774438.0
1996-06-07,18.652236938476562,18.992633819580078,18.625158309936523,18.90366554260254,12.960619926452637,103358097.0
1996-06-10,18.837907791137695,18.915271759033203,18.644500732421875,18.73346710205078,12.843929290771484,83777696.0
1996-06-11,18.644500732421875,18.76054573059082,18.482038497924805,18.586477279663086,12.743154525756836,113388076.0
1996-06-12,18.876588821411133,19.066129684448242,18.729598999023438,18.868852615356445,12.936749458312988,92464011.0
1996-06-13,18.837907791137695,18.94234848022461,18.73346710205078,18.795358657836914,12.886363983154297,53970839.0
1996-06-14,18.876588821411133,19.031314849853516,18.814699172973633,18.992633819580078,13.02161693572998,56612280.0
1996-06-17,19.050655364990234,19.050655364990234,18.687049865722656,18.73346710205078,12.843929290771484,49769869.0
1996-06-18,18.644500732421875,18.644500732421875,18.03333282470703,18.253816604614258,12.515074729919434,88215860.0
1996-06-19,18.2576847076416,18.33504867553711,17.565284729003906,17.708406448364258,12.141132354736328,110408618.0
1996-06-20,17.561416625976562,17.812847137451172,17.368009567260742,17.735483169555664,12.159696578979492,131363060.0
1996-06-21,17.631044387817383,17.747087478637695,17.14365577697754,17.24422836303711,11.822885513305664,162938202.0
1996-06-24,17.1049747467041,17.251964569091797,16.834203720092773,17.097238540649414,11.7221097946167,141955323.0
1996-06-25,17.174602508544922,17.251964569091797,16.400970458984375,16.737499237060547,11.475465774536133,161155698.0
1996-06-26,16.84193992614746,16.84193992614746,16.33521270751953,16.416444778442383,11.255346298217773,136660807.0
1996-06-27,16.265586853027344,16.865148544311523,16.064441680908203,16.71042251586914,11.456899642944336,248655454.0
1996-06-28,16.865148544311523,17.15526008605957,16.36615753173828,16.524751663208008,11.32960319519043,350497324.0
1996-07-01,16.327476501464844,16.84193992614746,15.97547435760498,16.1495418548584,11.072354316711426,255440991.0
1996-07-02,16.161144256591797,16.315872192382812,15.704703330993652,15.80914306640625,10.838972091674805,262167715.0
1996-07-03,15.588659286499023,15.623472213745117,14.582939147949219,14.749268531799316,10.11230754852295,297888892.0
1996-07-04,14.486234664916992,15.147688865661621,14.250276565551758,14.695115089416504,10.075180053710938,372326861.0
1996-07-05,14.834368705749512,14.969754219055176,14.277355194091797,14.474630355834961,9.92401123046875,274724739.0
1996-07-08,14.772478103637695,16.014156341552734,14.43208122253418,14.586807250976562,10.000921249389648,160540417.0
1996-07-09,14.470762252807617,16.014156341552734,13.306447982788086,13.871197700500488,9.510290145874023,250056639.0
1996-07-10,13.383810997009277,13.921483993530273,13.314184188842773,13.63524055480957,9.34851360321045,221504258.0
1996-07-11,13.809308052062988,14.118760108947754,13.581087112426758,13.67005443572998,9.372384071350098,211480095.0
1996-07-12,13.577219009399414,13.612031936645508,13.039545059204102,13.15945816040039,9.022310256958008,317962422.0
1996-07-15,13.074358940124512,14.544257164001465,12.850006103515625,13.890539169311523,9.523550987243652,668662040.0
1996-07-16,15.472614288330078,16.79939079284668,15.472614288330078,16.776182174682617,11.501986503601074,396249127.0
1996-07-17,16.168882369995117,17.716142654418945,15.90584659576416,17.07402992248535,11.706197738647461,514784362.0
1996-07-18,17.32546043395996,17.928892135620117,17.32546043395996,17.897945404052734,12.271082878112793,391626120.0
1996-07-19,18.060409545898438,18.795358657836914,18.060409545898438,18.783754348754883,12.878408432006836,181625412.0
1996-07-22,18.180322647094727,19.162832260131836,17.360273361206055,18.505245208740234,12.687457084655762,187198485.0
1996-07-23,19.18604278564453,19.433603286743164,18.284761428833008,18.663841247558594,12.796195030212402,225213391.0
1996-07-24,18.18419075012207,18.18419075012207,16.79939079284668,16.845809936523438,11.549725532531738,206647686.0
1996-07-25,16.694950103759766,16.94251251220703,16.006418228149414,16.087650299072266,11.029921531677246,273956285.0
1996-07-26,16.014156341552734,16.35455322265625,15.658285140991211,16.095386505126953,11.035223960876465,246477412.0
1996-07-29,16.312002182006836,16.884489059448242,16.215299606323242,16.416444778442383,11.255346298217773,204151663.0
1996-07-30,16.176618576049805,16.246244430541992,15.596394538879395,15.983209609985352,10.9583158493042,190109434.0
1996-07-31,16.09151840209961,16.768444061279297,15.302414894104004,16.540224075317383,11.340211868286133,193652468.0
1996-08-01,16.86128044128418,17.019874572753906,16.137935638427734,16.238508224487305,11.133349418640137,264780072.0
1996-08-02,16.184354782104492,16.358421325683594,15.898111343383789,16.018024444580078,10.982185363769531,167979367.0
1996-08-05,15.983209609985352,16.083782196044922,15.708571434020996,15.770462036132812,10.81245231628418,105914226.0
1996-08-06,15.704703330993652,16.207563400268555,15.5615816116333,15.932924270629883,10.923837661743164,152612862.0
1996-08-07,15.9948148727417,16.362289428710938,15.898111343383789,16.288793563842773,11.167827606201172,141167479.0
1996-08-08,16.393234252929688,16.493806838989258,15.898111343383789,15.971606254577637,10.950360298156738,132457251.0
1996-08-09,15.998682975769043,16.199827194213867,15.859429359436035,16.099254608154297,11.03787899017334,109835994.0
1996-08-12,16.168882369995117,16.288793563842773,16.021892547607422,16.095386505126953,11.035223960876465,89253176.0
1996-08-13,16.052837371826172,16.319740295410156,15.998682975769043,16.188222885131836,11.09887409210205,90655654.0
1996-08-14,15.909714698791504,16.207563400268555,15.909714698791504,15.967738151550293,10.947709083557129,79389943.0
1996-08-15,15.967738151550293,15.967738151550293,15.967738151550293,15.967738151550293,10.947709083557129,0.0
